"filename", "language", "Python", "pip requirements", "Dotenv", "MS SQL", "JavaScript", "CSV", "HTML", "Markdown", "PostCSS", "XML", "Log", "JSON", "comment", "blank", "total"
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/css/dashboard.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 2, 7, 30
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/css/forms.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 399, 0, 0, 0, 12, 102, 513
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/css/login.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 1, 12, 62
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/css/nav_sidebar.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 26, 151
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/css/responsive.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 723, 0, 0, 0, 31, 214, 968
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/css/responsive_rtl.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 2, 23, 112
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/css/rtl.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 221, 0, 0, 0, 8, 63, 292
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/css/unusable_password_field.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 3, 4, 20
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/css/vendor/select2/LICENSE-SELECT2.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 5, 22
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/css/vendor/select2/select2.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 425, 0, 0, 0, 0, 57, 482
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/css/vendor/select2/select2.min.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/css/widgets.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 485, 0, 0, 0, 9, 100, 594
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/img/calendar-icons.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 1, 64
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/img/gis/move_vertex_off.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/img/gis/move_vertex_on.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/img/icon-addlink.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/img/icon-alert.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/img/icon-calendar.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 10
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/img/icon-changelink.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/img/icon-clock.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 10
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/img/icon-deletelink.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/img/icon-hidelink.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/img/icon-no.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/img/icon-unknown-alt.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/img/icon-unknown.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/img/icon-viewlink.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/img/icon-yes.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/img/inline-delete.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/img/search.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/img/selector-icons.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 1, 35
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/img/sorting-icons.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 1, 20
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/img/tooltag-add.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/img/tooltag-arrowright.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/SelectBox.js", "JavaScript", 0, 0, 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 5, 1, 117
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/SelectFilter2.js", "JavaScript", 0, 0, 0, 0, 235, 0, 0, 0, 0, 0, 0, 0, 28, 24, 287
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/actions.js", "JavaScript", 0, 0, 0, 0, 175, 0, 0, 0, 0, 0, 0, 0, 9, 21, 205
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/admin/DateTimeShortcuts.js", "JavaScript", 0, 0, 0, 0, 317, 0, 0, 0, 0, 0, 0, 0, 65, 27, 409
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/admin/RelatedObjectLookups.js", "JavaScript", 0, 0, 0, 0, 205, 0, 0, 0, 0, 0, 0, 0, 13, 23, 241
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/autocomplete.js", "JavaScript", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 2, 4, 34
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/calendar.js", "JavaScript", 0, 0, 0, 0, 196, 0, 0, 0, 0, 0, 0, 0, 28, 16, 240
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/cancel.js", "JavaScript", 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 3, 3, 30
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/change_form.js", "JavaScript", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 2, 1, 17
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/collapse.js", "JavaScript", 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 6, 1, 44
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/core.js", "JavaScript", 0, 0, 0, 0, 148, 0, 0, 0, 0, 0, 0, 0, 19, 18, 185
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/filters.js", "JavaScript", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 6, 5, 31
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/inlines.js", "JavaScript", 0, 0, 0, 0, 272, 0, 0, 0, 0, 0, 0, 0, 61, 27, 360
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/jquery.init.js", "JavaScript", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 6, 1, 9
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/nav_sidebar.js", "JavaScript", 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 1, 6, 80
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/popup_response.js", "JavaScript", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/prepopulate.js", "JavaScript", 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 10, 5, 44
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/prepopulate_init.js", "JavaScript", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/theme.js", "JavaScript", 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 3, 6, 52
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/unusable_password_field.js", "JavaScript", 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 5, 1, 30
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/urlify.js", "JavaScript", 0, 0, 0, 0, 159, 0, 0, 0, 0, 0, 0, 0, 5, 6, 170
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/jquery/jquery.js", "JavaScript", 0, 0, 0, 0, 6767, 0, 0, 0, 0, 0, 0, 0, 1887, 2063, 10717
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/jquery/jquery.min.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/LICENSE.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 5, 22
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/af.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/ar.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/az.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/bg.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/bn.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/bs.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/ca.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/cs.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/da.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/de.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/dsb.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/el.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/en.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/es.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/et.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/eu.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/fa.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/fi.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/fr.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/gl.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/he.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/hi.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/hr.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/hsb.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/hu.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/hy.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/id.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/is.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/it.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/ja.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/ka.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/km.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/ko.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/lt.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/lv.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/mk.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/ms.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/nb.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/ne.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/nl.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/pl.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/ps.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/pt-BR.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/pt.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/ro.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/ru.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/sk.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/sl.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/sq.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/sr-Cyrl.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/sr.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/sv.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/th.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/tk.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/tr.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/uk.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/vi.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/zh-CN.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/i18n/zh-TW.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/select2.full.js", "JavaScript", 0, 0, 0, 0, 5102, 0, 0, 0, 0, 0, 0, 0, 384, 1335, 6821
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/select2/select2.full.min.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/xregexp/xregexp.js", "JavaScript", 0, 0, 0, 0, 3817, 0, 0, 0, 0, 0, 0, 0, 1303, 1007, 6127
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/admin/js/vendor/xregexp/xregexp.min.js", "JavaScript", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 13, 1, 18
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/l4m/css/allauctions.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 115, 0, 0, 0, 6, 23, 144
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/l4m/css/auction.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 506, 0, 0, 0, 7, 97, 610
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/l4m/css/base.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 22, 116
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/l4m/css/calculate.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 20, 106
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/l4m/css/dashboard.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 154, 0, 0, 0, 15, 41, 210
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/l4m/css/lineup.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 285, 0, 0, 0, 3, 64, 352
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/l4m/css/live.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 620, 0, 0, 0, 19, 138, 777
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/l4m/css/live_b11.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 8, 54
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/l4m/css/login.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 9, 49
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/l4m/css/my_leagues.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 525, 0, 0, 0, 11, 113, 649
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/l4m/css/rules.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 111, 0, 0, 0, 4, 21, 136
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/l4m/css/squad.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 6, 19, 141
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/l4m/css/statistics.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 235, 0, 0, 0, 1, 48, 284
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/l4m/css/styles3.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 10463, 0, 0, 0, 39, 790, 11292
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/l4m/js/allauctions.js", "JavaScript", 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 24, 20, 110
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/l4m/js/auction.js", "JavaScript", 0, 0, 0, 0, 426, 0, 0, 0, 0, 0, 0, 0, 6, 94, 526
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/l4m/js/calculate.js", "JavaScript", 0, 0, 0, 0, 142, 0, 0, 0, 0, 0, 0, 0, 0, 31, 173
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/l4m/js/color-modes.js", "JavaScript", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 5, 16, 81
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/l4m/js/common.js", "JavaScript", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 4, 5, 28
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/l4m/js/dashboard.js", "JavaScript", 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 6, 15, 135
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/l4m/js/lineup.js", "JavaScript", 0, 0, 0, 0, 499, 0, 0, 0, 0, 0, 0, 0, 26, 120, 645
